id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
RS-MM-000095,"Wegg","Samuel","Samuel Wegg","Royal Society Treasurer",1790-12-18,"18 December 1790","","","MM/3/31, Royal Society","","","RS-MM-000095.xml"
RS-LP-000096,"Lucas","C","Folkes","Martin",1742-03-15,"15 March 1742","","","L&P/1/182, Royal Society","","","RS-LP-000096.xml"
RS-MM-000096,"","","Royal Society","",1791-09-16,"16 September 1791","","","MM/3/32, Royal Society","","","RS-MM-000096.xml"
RS-LP-000097,"Reaumur","R.-A.","Folkes","Martin",1743-01-26,"26 January 1743","","","L&P/1/183, Royal Society","","","RS-LP-000097.xml"
RS-MM-000097,"","","Royal Society","",1791-12-07,"7 December 1791","","","MM/3/33, Royal Society","","","RS-MM-000097.xml"
RS-MM-000098,"","","Royal Society","",1792-04-27,"27 April 1792","","","MM/3/34, Royal Society","","","RS-MM-000098.xml"
RS-LP-000098,"Brookes","Thomas Forbes","Royal Society","",1743-01-01,"1743","","","L&P/1/184, Royal Society","","","RS-LP-000098.xml"
RS-MM-000099,"","","Secretary of the Royal Society","",1792-07-14,"14 July 1792","","","MM/3/35, Royal Society","","","RS-MM-000099.xml"
RS-LP-000099,"Lining","John","Jurin","James",1741-04-11,"11 April 1741","","","L&P/1/188/1, Royal Society","","","RS-LP-000099.xml"
RS-MM-000100,"","","Secretary of the Royal Society","",1792-09-13,"13 September 1792","","","MM/3/36, Royal Society","","","RS-MM-000100.xml"
RS-LP-000100,"Trembley","Abraham","Royal Society","",1743-06-07,"7 June 1743","","","L&P/1/189, Royal Society","","","RS-LP-000100.xml"
RS-MM-000101,"Planta","Joseph","Planta","Joseph",1792-12-04,"4 December 1792","","","MM/3/37, Royal Society","","","RS-MM-000101.xml"
RS-LP-000101,"Peyronie","Gautier La","Royal Society","",1743-05-15,"15 May 1743","","","L&P/1/190, Royal Society","","","RS-LP-000101.xml"
RS-MM-000102,"Alison","Archibald","Planta","Joseph",1792-12-01,"1 December 1792","","","MM/3/38, Royal Society","","","RS-MM-000102.xml"
RS-LP-000102,"Lennox","Charles","Folkes","Martin",1743-05-24,"24 May 1743","","","L&P/1/191/1, Royal Society","","","RS-LP-000102.xml"
RS-MM-000103,"Manning","Owen","Gilpin","George",1794-08-04,"4 August 1794","","","MM/3/39, Royal Society","","","RS-MM-000103.xml"
RS-LP-000103,"Lowndes","Thomas","President of the Royal Society","",1743-04-23,"23 April 1743","","","L&P/1/192, Royal Society","","","RS-LP-000103.xml"
RS-MM-000104,"Waring","Edward","Gilpin","George",1794-08-22,"22 August 1794","","","MM/3/40, Royal Society","","","RS-MM-000104.xml"
RS-LP-000104,"Needham","John Turberville","Parsons","James",1743-05-27,"27 May 1743","","","L&P/1/193, Royal Society","","","RS-LP-000104.xml"
RS-MM-000105,"","","Royal Society","",1794-10-27,"27 October 1794","","","MM/3/41, Royal Society","","","RS-MM-000105.xml"
RS-LP-000105,"Howard","Thomas","Folkes","William",1743-06-01,"1 June 1743","","","L&P/1/195, Royal Society","","","RS-LP-000105.xml"
RS-MM-000106,"Banks","Joseph","Banks","Joseph",1794-11-22,"22 November 1794","","","MM/3/42, Royal Society","","","RS-MM-000106.xml"
RS-LP-000106,"Guyon","Claude Marie","Royal Society","",1743-05-30,"30 May 1743","","","L&P/1/196, Royal Society","","","RS-LP-000106.xml"
RS-MM-000107,"Banks","Joseph","Banks","Joseph",1795-11-23,"23 November 1795","","","MM/3/43, Royal Society","","","RS-MM-000107.xml"
RS-LP-000107,"Bing","Andrew","Northcliffe","Mr",1742-07-20,"20 July 1742","","","L&P/1/197, Royal Society","","","RS-LP-000107.xml"
RS-LP-000108,"Parsons","James","Folkes","Martin",1743-01-01,"1743","","","L&P/1/198/1, Royal Society","","","RS-LP-000108.xml"
RS-MM-000108,"","","Royal Society","",1794-07-26,"26 July 1794","","","MM/3/44, Royal Society","","","RS-MM-000108.xml"
RS-LP-000109,"","","Royal Society","",1743-01-01,"1743","","","L&P/1/199, Royal Society","","","RS-LP-000109.xml"
RS-MM-000109,"Banks","Joseph","Banks","Joseph",1795-01-26,"26 January 1795","","","MM/3/47, Royal Society","","","RS-MM-000109.xml"
RS-MM-000110,"Jones","William","Banks","Joseph",1795-02-16,"16 February 1795","","","MM/3/48, Royal Society","","","RS-MM-000110.xml"
RS-LP-000110,"Mortimer","Cromwell","Mortimer","Cromwell",1743-01-01,"1743","","","L&P/1/201, Royal Society","","","RS-LP-000110.xml"
RS-MM-000111,"Home","Everard","Royal Society","",1795-05-03,"3 May 1795","","","MM/3/49, Royal Society","","","RS-MM-000111.xml"
RS-LP-000111,"Wilhelmius","Wilhelmus","President of the Royal Society","",1743-05-18,"18 May 1743","","","L&P/1/202, Royal Society","","","RS-LP-000111.xml"
RS-MM-000112,"Banks","Joseph","Banks","Joseph",1795-06-13,"13 June 1795","","","MM/3/50, Royal Society","","","RS-MM-000112.xml"
RS-LP-000112,"Needham","John Turberville","President of the Royal Society","",1743-06-14,"14 June 1743","","","L&P/1/204, Royal Society","","","RS-LP-000112.xml"
RS-MM-000113,"Banks","Joseph","Shuckburgh-Evelyn","George Augustus William",1795-06-20,"20 June 1795","","","MM/3/51, Royal Society","","","RS-MM-000113.xml"
RS-LP-000113,"Dod","Peirce","President of the Royal Society","",1743-01-01,"1743","","","L&P/1/205, Royal Society","","","RS-LP-000113.xml"
RS-MM-000114,"Shuckburgh-Evelyn","George Augustus William","Shuckburgh-Evelyn","George",1798-02-23,"23 February 1798","","","MM/3/52, Royal Society","","","RS-MM-000114.xml"
RS-LP-000114,"Walls","Thomas","Baker","Henry",1743-08-04,"4 August 1743","","","L&P/1/208, Royal Society","","","RS-LP-000114.xml"
RS-MM-000115,"Earle","William Benson","Royal Society","",1796-04-06,"6 April 1796","","","MM/3/53, Royal Society","","","RS-MM-000115.xml"
RS-LP-000115,"Lowndes","Thomas","President of the Royal Society","",1743-01-01,"1743","","","L&P/1/209, Royal Society","","","RS-LP-000115.xml"
RS-MM-000116,"Planta","Joseph","Earle","William Benson",1797-03-25,"25 March 1797","","","MM/3/56, Royal Society","","","RS-MM-000116.xml"
RS-LP-000116,"Pearsall","R","Mortimer","Cromwell",1743-05-11,"11 May 1743","","","L&P/1/210, Royal Society","","","RS-LP-000116.xml"
RS-MM-000117,"Thompson","Benjamin","Banks","Joseph",1797-04-20,"20 April 1797","","","MM/3/58, Royal Society","","","RS-MM-000117.xml"
RS-LP-000117,"Bacon","Montagu","Tubley","Captain",1743-08-11,"11 August 1743","","","L&P/1/211, Royal Society","","","RS-LP-000117.xml"
RS-LP-000118,"Fuller","John","Sloane","Hans",1743-05-05,"5 May 1743","","","L&P/1/212, Royal Society","","","RS-LP-000118.xml"
RS-MM-000118,"","","Royal Society","",1797-05-23,"23 May 1797","","","MM/3/59, Royal Society","","","RS-MM-000118.xml"
RS-LP-000119,"Welin","John","Folkes","Martin",1743-01-01,"1743","","","L&P/1/214, Royal Society","","","RS-LP-000119.xml"
RS-MM-000119,"Planta","Joseph","Joseph Planta","Secretary, Royal Society",1798-07-01,"July 1798","","","MM/3/60, Royal Society","","","RS-MM-000119.xml"
RS-LP-000120,"Welin","John","Folkes","Martin",1743-01-01,"1743","","","L&P/1/215, Royal Society","","","RS-LP-000120.xml"
RS-MM-000120,"Banks","Joseph","Mudge","William",1798-11-15,"15 November 1798","","","MM/3/61, Royal Society","","","RS-MM-000120.xml"
RS-LP-000121,"Parsons","James","Folkes","Martin",1743-01-01,"1743","","","L&P/1/219, Royal Society","","","RS-LP-000121.xml"
RS-MM-000121,"Planta","Joseph","Mudge","William",1799-02-08,"8 February 1799","","","MM/3/63, Royal Society","","","RS-MM-000121.xml"
RS-LP-000122,"Emslie","Francis","Secretary of the Royal Society","",1743-10-13,"13 October 1743","","","L&P/1/220, Royal Society","","","RS-LP-000122.xml"
RS-MM-000122,"Mudge","William","Planta","Joseph",1799-02-06,"6 February 1799","","","MM/3/64, Royal Society","","","RS-MM-000122.xml"
RS-LP-000123,"Hughes","Griffith","Folkes","Martin",1743-11-03,"3 November 1743","","","L&P/1/223/1, Royal Society","","","RS-LP-000123.xml"
RS-MM-000123,"Wilkinson","John","Council of the Royal Society","",1798-11-30,"30 November 1798","","","MM/3/65, Royal Society","","","RS-MM-000123.xml"
RS-LP-000124,"Pickering","Roger","Mortimer","Cromwell",1743-10-03,"3 October 1743","","","L&P/1/224, Royal Society","","","RS-LP-000124.xml"
RS-MM-000124,"","","Royal Society","",1798-12-22,"22 December 1798","","","MM/3/66, Royal Society","","","RS-MM-000124.xml"
RS-LP-000125,"Klein","Jacobus Theodorus","Sloane","Hans",1743-02-26,"26 February 1743","","","L&P/1/225, Royal Society","","","RS-LP-000125.xml"
RS-MM-000125,"Milner","Isaac","Secretary of the Royal Society","",1799-03-06,"6 March 1799","","","MM/3/67, Royal Society","","","RS-MM-000125.xml"
RS-LP-000126,"Geoffrey","C J","Sloane","Hans",1743-08-21,"21 August 1743","","","L&P/1/226, Royal Society","","","RS-LP-000126.xml"
RS-MM-000126,"","","Royal Society","",1799-10-17,"17 October 1799","","","MM/3/68, Royal Society","","","RS-MM-000126.xml"
RS-LP-000127,"Cuffe","John","Folkes","Martin",1743-11-17,"17 November 1743","","","L&P/1/227, Royal Society","","","RS-LP-000127.xml"
RS-MM-000127,"","","Royal Society","",1799-10-23,"23 October 1799","","","MM/3/69, Royal Society","","","RS-MM-000127.xml"
RS-MM-000128,"","","Royal Society","",1773-12-24,"24 December 1773","","","MM/3/70, Royal Society","","","RS-MM-000128.xml"
RS-LP-000128,"Desaguliers","John Theophilus","Royal Society","",1743-01-01,"1743","","","L&P/1/228, Royal Society","","","RS-LP-000128.xml"
RS-MM-000129,"Maty","Matthew","Secretary of the Royal Society","",1772-07-01,"1 July 1772","","","MM/3/71, Royal Society","","","RS-MM-000129.xml"
RS-LP-000129,"Watson","William","Royal Society","",1743-11-17,"17 November 1743","","","L&P/1/229, Royal Society","","","RS-LP-000129.xml"
RS-LP-000130,"Heinsius","Godfrey","Collinson","Peter",1743-09-13,"13 September 1743","","","L&P/1/230, Royal Society","","","RS-LP-000130.xml"
RS-MM-000130,"Frederick","Charles","Royal Society","",1772-08-15,"15 August 1772","","","MM/3/72, Royal Society","","","RS-MM-000130.xml"
RS-LP-000131,"Monnier","Pierre Charles Le","Folkes","Martin",1743-11-15,"15 November 1743","","","L&P/1/232, Royal Society","","","RS-LP-000131.xml"
RS-MM-000131,"Legge","William","Secretary of the Royal Society","",1772-12-26,"26 December 1772","","","MM/3/73, Royal Society","","","RS-MM-000131.xml"
RS-LP-000132,"Egedius","Hans","Mortimer","Cromwell",1743-01-01,"1743","","","L&P/1/233, Royal Society","","","RS-LP-000132.xml"
RS-MM-000132,"Legge","William","Secretary of the Royal Society","",1774-03-04,"4 March 1774","","","MM/3/74, Royal Society","","","RS-MM-000132.xml"
RS-LP-000133,"Miller","Joseph","Royal Society","",1743-01-01,"1743","","","L&P/1/235, Royal Society","","","RS-LP-000133.xml"
RS-MM-000133,"Legge","William","Barrington","Daines",1774-06-20,"20 June 1774","","","MM/3/75, Royal Society","","","RS-MM-000133.xml"
RS-LP-000134,"Reaumur","R.-A.","Folkes","Martin",1743-12-17,"17 December 1743","","","L&P/1/236, Royal Society","","","RS-LP-000134.xml"
RS-MM-000134,"Barrington","Daines","Cook","James",1774-03-30,"30 March 1774","","","MM/3/76, Royal Society","","","RS-MM-000134.xml"
RS-LP-000135,"Bevis","John","Jones","William",1743-01-01,"1743","","","L&P/1/238, Royal Society","","","RS-LP-000135.xml"
RS-MM-000135,"Barrington","Daines","Morton","Charles",1773-08-02,"2 August 1773","","","MM/3/77, Royal Society","","","RS-MM-000135.xml"
RS-LP-000136,"Guisard","Pierre","Sloane","Hans",1743-06-12,"12 June 1743","","","L&P/1/240, Royal Society","","","RS-LP-000136.xml"
RS-MM-000136,"Barrington","Daines","Legge","William",1773-08-01,"1 August 1773","","","MM/3/78, Royal Society","","","RS-MM-000136.xml"
RS-LP-000137,"Sloane","Hans","Sloane","Hans",1743-06-30,"30 June 1743","","","L&P/1/241, Royal Society","","","RS-LP-000137.xml"
RS-MM-000137,"Barrington","Daines","Legge","William",1773-07-31,"31 July 1773","","","MM/3/79, Royal Society","","","RS-MM-000137.xml"
RS-MM-000138,"Davy","Humphry","Davy","Humphry",1822-12-18,"18 December 1822","","","MM/3/80, Royal Society","","","RS-MM-000138.xml"
RS-LP-000138,"Hastings","David","Mortimer","Cromwell",1743-10-31,"31 October 1743","","","L&P/1/242, Royal Society","","","RS-LP-000138.xml"
RS-MM-000139,"","","Royal Society","",1789-06-15,"15 June 1789","","","MM/3/81, Royal Society","","","RS-MM-000139.xml"
RS-LP-000139,"Banyer","Henry","Mortimer","Cromwell",1743-06-06,"6 June 1743","","","L&P/1/243, Royal Society","","","RS-LP-000139.xml"
RS-MM-000140,"","","Royal Society","",1789-06-22,"22 June 1789","","","MM/3/82, Royal Society","","","RS-MM-000140.xml"
RS-LP-000140,"Needham","John Turberville","Folkes","Martin",1743-08-11,"11 August 1743","","","L&P/1/244, Royal Society","","","RS-LP-000140.xml"
RS-MM-000141,"Dargenville","Antoine Joseph","Royal Society","",1749-07-01,"1 July 1749","","","MM/3/85, Royal Society","","","RS-MM-000141.xml"
RS-LP-000141,"Bowman","Walter","Folkes","Martin",1743-01-03,"3 January 1743","","","L&P/1/245, Royal Society","","","RS-LP-000141.xml"
RS-MM-000142,"","","Lord [ ]","",1788-02-08,"8 February 1788","","","MM/3/86, Royal Society","","","RS-MM-000142.xml"
RS-LP-000142,"Lloyd","George","Wray","Daniel",1743-01-01,"1743","","","L&P/1/246, Royal Society","","","RS-LP-000142.xml"
RS-MM-000143,"Peysonnel","Jean Andre","Royal Society","",1751-05-01,"1 May 1751?","","","MM/3/87, Royal Society","","","RS-MM-000143.xml"
RS-LP-000143,"May","John","Mortimer","Cromwell",1743-07-31,"31 July 1743","","","L&P/1/250, Royal Society","","","RS-LP-000143.xml"
RS-MM-000144,"Winterl","Jacobus Joseph","Royal Society","",1801-07-12,"12 July 1801","","","MM/3/88, Royal Society","","","RS-MM-000144.xml"
RS-LP-000144,"Stack","Thomas","Machin","John",1743-01-16,"16 January 1743","","","L&P/1/251, Royal Society","","","RS-LP-000144.xml"
RS-MM-000145,"","","Royal Society","",1801-08-10,"10 August 1801","","","MM/3/89, Royal Society","","","RS-MM-000145.xml"
RS-LP-000145,"Seehl","Ephraim Rinhold","Royal Society","",1743-01-01,"1743","","","L&P/1/252, Royal Society","","","RS-LP-000145.xml"
RS-MM-000146,"","","President of the Royal Society","",,"unknown","","","MM/3/90, Royal Society","","","RS-MM-000146.xml"
RS-LP-000146,"Klinkenbergh","Theodorick","Rixtel","John van",1743-12-15,"15 December 1743","","","L&P/1/254/1, Royal Society","","","RS-LP-000146.xml"
RS-MM-000147,"","","","",1762-04-01,"April 1762","","","MM/3/91, Royal Society","","","RS-MM-000147.xml"
RS-LP-000147,"Pickering","Roger","Mortimer","Cromwell",1743-02-02,"2 February 1743","","","L&P/1/255, Royal Society","","","RS-LP-000147.xml"
RS-LP-000148,"Miles","Henry","Baker","",1743-01-01,"1743","","","L&P/1/257, Royal Society","","","RS-LP-000148.xml"
RS-MM-000148,"Davall","Peter","Davall","Peter",1752-01-16,"16 January 1752","","","MM/3/92, Royal Society","","","RS-MM-000148.xml"
RS-LP-000149,"Warwick","Christopher","Machin","John",1743-01-01,"1743","","","L&P/1/258, Royal Society","","","RS-LP-000149.xml"
RS-MM-000149,"","","Royal Society","",1764-08-27,"27 August 1764","","","MM/3/93, Royal Society","","","RS-MM-000149.xml"
RS-MM-000150,"","","Royal Society","",1789-05-27,"27 May 1789","","","MM/3/94, Royal Society","","","RS-MM-000150.xml"
RS-LP-000150,"Boffrand","Germain","Royal Society","",1743-12-16,"16 December 1743","","","L&P/1/259, Royal Society","","","RS-LP-000150.xml"
RS-MM-000151,"","","Royal Society","",1789-06-01,"1 June 1789","","","MM/3/95, Royal Society","","","RS-MM-000151.xml"
RS-LP-000151,"Barlow","W","Royal Society","",1743-04-09,"9 April 1743","","","L&P/1/267, Royal Society","","","RS-LP-000151.xml"
RS-MM-000152,"","","Royal Society","",1790-06-24,"24 June 1790","","","MM/3/96, Royal Society","","","RS-MM-000152.xml"
RS-LP-000152,"Greene","John","Royal Society","",1739-07-14,"14 July 1739","","","L&P/1/268, Royal Society","","","RS-LP-000152.xml"
RS-MM-000153,"Gerli","Carlo Giuseppe","Royal Society","",1790-07-14,"14 July 1790","","","MM/3/97, Royal Society","","","RS-MM-000153.xml"
RS-LP-000153,"Johanne Francisco de Camillis","","Revillas","Didacus de",1743-01-01,"1743","","","L&P/1/269, Royal Society","","","RS-LP-000153.xml"
RS-MM-000154,"","","Secretary of the Royal Society","",1790-08-29,"29 August 1790","","","MM/3/98, Royal Society","","","RS-MM-000154.xml"
RS-LP-000154,"Monnier","Pierre Charles Le","Bevis","John",1744-03-25,"25 March 1744","","","L&P/1/270, Royal Society","","","RS-LP-000154.xml"
RS-MM-000155,"Bonne","Charles Rigobert Marie","President of the Royal Society","",1790-10-18,"18 October 1790","","","MM/3/99, Royal Society","","","RS-MM-000155.xml"
RS-LP-000155,"Trembley","Abraham","Fothergill","John",1744-03-31,"31 March 1744","","","L&P/1/271/1, Royal Society","","","RS-LP-000155.xml"
RS-MM-000156,"","","Royal Society","",1790-10-30,"30 October 1790","","","MM/3/100, Royal Society","","","RS-MM-000156.xml"
RS-LP-000156,"Stocks","Leonard","Royal Society","",1744-03-15,"15 March 1744","","","L&P/1/272, Royal Society","","","RS-LP-000156.xml"
RS-MM-000157,"Thunberg","Carl Peter","Layard","Charles Peter",1790-11-22,"22 November 1790","","","MM/3/101, Royal Society","","","RS-MM-000157.xml"
RS-LP-000157,"Haller","Albertus","Royal Society","",1744-01-01,"1744","","","L&P/1/274/1, Royal Society","","","RS-LP-000157.xml"
RS-LP-000158,"Baker","Henry","Royal Society","",1744-01-01,"1744","","","L&P/1/276/1, Royal Society","","","RS-LP-000158.xml"
RS-MM-000158,"","","Royal Society","",1792-08-15,"15 August 1792","","","MM/3/102, Royal Society","","","RS-MM-000158.xml"
RS-LP-000159,"","","Tatems","Samuel",1744-08-04,"4 August 1744","","","L&P/1/278, Royal Society","","","RS-LP-000159.xml"
RS-MM-000159,"","","Royal Society","",1792-01-22,"22 January 1792","","","MM/3/103, Royal Society","","","RS-MM-000159.xml"
RS-LP-000160,"Fothergill","John","Collinson","Peter",1744-02-25,"25 February 1744","","","L&P/1/280, Royal Society","","","RS-LP-000160.xml"
RS-MM-000160,"","","Blagden","Charles",1793-08-22,"22 August 1793","","","MM/3/104, Royal Society","","","RS-MM-000160.xml"
RS-LP-000161,"Doahrty","John","Litleton","Charles",1744-03-10,"10 March 1744","","","L&P/1/281, Royal Society","","","RS-LP-000161.xml"
RS-MM-000161,"","","Royal Society","",1793-12-27,"27 December 1793","","","MM/3/105, Royal Society","","","RS-MM-000161.xml"
RS-LP-000162,"Haller","Albrecht von","Royal Society","",1744-01-01,"1744","","","L&P/1/282/1, Royal Society","","","RS-LP-000162.xml"
RS-MM-000162,"","","Royal Society","",1793-02-18,"18 February 1793","","","MM/3/106, Royal Society","","","RS-MM-000162.xml"
RS-LP-000163,"Pickering","Roger","Royal Society","",1744-04-19,"19 April 1744","","","L&P/1/283, Royal Society","","","RS-LP-000163.xml"
RS-MM-000163,"","","Royal Society","",1794-03-17,"17 March 1794","","","MM/3/107, Royal Society","","","RS-MM-000163.xml"
RS-LP-000164,"Lowndes","Thomas","President of the Royal Society","",1744-05-03,"3 May 1744","","","L&P/1/284, Royal Society","","","RS-LP-000164.xml"
RS-MM-000164,"","","Royal Society","",1794-04-04,"4 April 1794","","","MM/3/108, Royal Society","","","RS-MM-000164.xml"
RS-LP-000165,"Lobb","Theophilus","Folkes","Martin",1744-04-26,"26 April 1744","","","L&P/1/285, Royal Society","","","RS-LP-000165.xml"
RS-MM-000165,"","","Secretary of the Royal Society","",1794-06-06,"6 June 1794","","","MM/3/109, Royal Society","","","RS-MM-000165.xml"
RS-LP-000166,"Gersten","Christian Ludwig","Mortimer","Cromwell",1744-03-03,"3 March 1744","","","L&P/1/289, Royal Society","","","RS-LP-000166.xml"
RS-MM-000166,"Galiano","Dioniso Alcala","Secretary of the Royal Society","",1795-05-06,"6 May 1795","","","MM/3/110, Royal Society","","","RS-MM-000166.xml"
RS-LP-000167,"Edwards","George","Folkes","Martin",1744-01-01,"1744","","","L&P/1/290/1, Royal Society","","","RS-LP-000167.xml"
RS-MM-000167,"Klaproth","Martin Heinrich","Royal Society","",1795-09-29,"29 September 1795","","","MM/3/111, Royal Society","","","RS-MM-000167.xml"
