id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
TALBOT8736,"Edgcumbe","Ernestine Emma Horatia","Talbot","William Henry Fox",1863-08-03,"3 Aug 1863","","","","","","TALBOT8736.xml"
TALBOT8737,"Redhouse","James William","Talbot","William Henry Fox",1863-08-07,"7 Aug 1863","","","","","","TALBOT8737.xml"
TALBOT8738,"Smyth","Charles Piazzi","Talbot","William Henry Fox",1863-08-08,"8 Aug 1863","","","","","","TALBOT8738.xml"
TALBOT8739,"Edgcumbe","Ernestine Emma Horatia","Talbot","William Henry Fox",1863-08-08,"8 Aug 1863","","","","","","TALBOT8739.xml"
TALBOT8740,"Smyth","Charles Piazzi","Talbot","William Henry Fox",1863-08-11,"11 Aug 1863","","","","","","TALBOT8740.xml"
TALBOT8741,"Smyth","Charles Piazzi","Talbot","William Henry Fox",1863-08-13,"13 Aug 1863","","","","","","TALBOT8741.xml"
TALBOT8742,"Awdry","West","Talbot","William Henry Fox",1863-09-18,"18 Sep 1863","","","","","","TALBOT8742.xml"
TALBOT8743,"Birch","Samuel","Talbot","William Henry Fox",1875-05-09,"9 May 1875","","","","","","TALBOT8743.xml"
TALBOT8744,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1863-09-30,"30 Sep 1863","","","","","","TALBOT8744.xml"
TALBOT8745,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1863-10-14,"14 Oct 1863","","","","","","TALBOT8745.xml"
TALBOT8746,"Talbot","Charles Henry","Talbot","William Henry Fox",1863-10-17,"17 Oct 1863","","","","","","TALBOT8746.xml"
TALBOT8747,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1863-10-25,"25 Oct 1863","","","","","","TALBOT8747.xml"
TALBOT8748,"Awdry","West","Talbot","William Henry Fox",1863-11-02,"2 Nov 1863","","","","","","TALBOT8748.xml"
TALBOT8749,"Talbot","William Henry Fox","Hunt","Robert",1851-12-25,"25 Dec 1851","","","","","","TALBOT8749.xml"
TALBOT8750,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1863-11-07,"7 Nov 1863","","","","","","TALBOT8750.xml"
TALBOT8751,"Talbot","Charles Henry","Talbot","William Henry Fox",1863-11-11,"11 Nov 1863","","","","","","TALBOT8751.xml"
TALBOT8752,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1863-11-14,"14 Nov 1863","","","","","","TALBOT8752.xml"
TALBOT8753,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1863-11-17,"17 Nov 1863","","","","","","TALBOT8753.xml"
TALBOT8754,"Vaux","William Sandys Wright","Talbot","William Henry Fox",1863-11-17,"17 Nov 1863","","","","","","TALBOT8754.xml"
TALBOT8755,"Redhouse","James William","Talbot","William Henry Fox",1863-11-19,"19 Nov 1863","","","","","","TALBOT8755.xml"
TALBOT8756,"Talbot","William Henry Fox","Panizzi","Anthonio Genesio Maria",1863-11-19,"19 Nov 1863","","","","","","TALBOT8756.xml"
TALBOT8757,"Redhouse","James William","Talbot","William Henry Fox",1863-11-20,"20 Nov 1863","","","","","","TALBOT8757.xml"
TALBOT8758,"Talbot","Rosamond Constance","Talbot","William Henry Fox",1863-11-23,"23 Nov 1863","","","","","","TALBOT8758.xml"
TALBOT8759,"Panizzi","Anthonio Genesio Maria","Talbot","William Henry Fox",1863-11-25,"25 Nov 1863","","","","","","TALBOT8759.xml"
TALBOT8760,"Talbot","William Henry Fox","Panizzi","Anthonio Genesio Maria",1863-12-26,"26 Dec 1863","","","","","","TALBOT8760.xml"
TALBOT8761,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1863-11-30,"30 Nov 1863","","","","","","TALBOT8761.xml"
TALBOT8762,"Low","née Shakespeare, Augusta Ludlow","Talbot","William Henry Fox",1863-11-30,"30 Nov 1863","","","","","","TALBOT8762.xml"
TALBOT8763,"Merewether","Henry Alworth, jnr","Talbot","William Henry Fox",1863-12-01,"Dec 1863","","","","","","TALBOT8763.xml"
TALBOT8764,"Norris","Edwin","Talbot","William Henry Fox",1863-12-01,"1 Dec 1863","","","","","","TALBOT8764.xml"
TALBOT8765,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1863-12-03,"3 Dec 1863","","","","","","TALBOT8765.xml"
TALBOT8766,"Norris","Edwin","Talbot","William Henry Fox",1863-12-05,"5 Dec 1863","","","","","","TALBOT8766.xml"
TALBOT8767,"Chadwick","Edwin","Talbot","William Henry Fox",1835-10-19,"19 Oct 1835","","","","","","TALBOT8767.xml"
TALBOT8768,"Talbot","William Henry Fox","Menant","Joachim",1863-12-05,"5 Dec 1863","","","","","","TALBOT8768.xml"
TALBOT8769,"Norris","Edwin","Talbot","William Henry Fox",1863-12-08,"8 Dec 1863","","","","","","TALBOT8769.xml"
TALBOT8770,"Awdry","West","Talbot","William Henry Fox",1863-12-11,"11 Dec 1863","","","","","","TALBOT8770.xml"
TALBOT8771,"Awdry","John Wither","Talbot","William Henry Fox",1863-12-17,"17 Dec 1863","","","","","","TALBOT8771.xml"
TALBOT8772,"Norris","Edwin","Talbot","William Henry Fox",1863-12-17,"17 Dec 1863","","","","","","TALBOT8772.xml"
TALBOT8773,"Awdry","West","Talbot","William Henry Fox",1863-12-18,"18 Dec 1863","","","","","","TALBOT8773.xml"
TALBOT8774,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1863-12-19,"19 Dec 1863","","","","","","TALBOT8774.xml"
TALBOT8775,"Macdonald","James Leonard","Talbot","William Henry Fox",1863-12-22,"22 Dec 1863","","","","","","TALBOT8775.xml"
TALBOT8776,"Panizzi","Anthonio Genesio Maria","Talbot","William Henry Fox",1863-12-23,"23 Dec 1863","","","","","","TALBOT8776.xml"
TALBOT8777,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1863-12-23,"23 Dec 1863","","","","","","TALBOT8777.xml"
TALBOT8778,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1863-12-24,"24 Dec 1863","","","","","","TALBOT8778.xml"
TALBOT8779,"Norris","Edwin","Talbot","William Henry Fox",1863-12-26,"26 Dec 1863","","","","","","TALBOT8779.xml"
TALBOT8780,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1863-12-29,"29 Dec 1863","","","","","","TALBOT8780.xml"
TALBOT8781,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1863-12-30,"30 Dec 1863","","","","","","TALBOT8781.xml"
TALBOT8782,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1863-12-31,"31 Dec 1863","","","","","","TALBOT8782.xml"
TALBOT8783,"Talbot","Ela Theresa","Talbot","William Henry Fox",1863-12-31,"31 Dec 1863","","","","","","TALBOT8783.xml"
TALBOT8784,"Talbot","William Henry Fox","Raddi","Joseph",1823-06-7,"7 Jun 1823","","","","","","TALBOT8784.xml"
TALBOT8785,"Awdry","West","Talbot","William Henry Fox",1864-01-03,"3 Jan 1864","","","","","","TALBOT8785.xml"
TALBOT8786,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1864-01-06,"6 Jan 1864","","","","","","TALBOT8786.xml"
TALBOT8787,"Panizzi","Anthonio Genesio Maria","Talbot","William Henry Fox",1864-01-07,"7 Jan 1864","","","","","","TALBOT8787.xml"
TALBOT8788,"Talbot","Rosamond Constance","Talbot","William Henry Fox",1864-01-14,"14 Jan 1864","","","","","","TALBOT8788.xml"
TALBOT8789,"Cowell","John ClaytonC","Talbot","William Henry Fox",1864-01-15,"15 Jan 1864","","","","","","TALBOT8789.xml"
TALBOT8790,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1864-01-15,"15 Jan 1864","","","","","","TALBOT8790.xml"
TALBOT8791,"Nicholl","Edward Powell","Talbot","William Henry Fox",1864-01-16,"16 Jan 1864","","","","","","TALBOT8791.xml"
TALBOT8792,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-01-17,"17 Jan 1864","","","","","","TALBOT8792.xml"
TALBOT8793,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1864-01-20,"20 Jan 1864","","","","","","TALBOT8793.xml"
TALBOT8794,"Awdry","West","Talbot","William Henry Fox",1864-01-22,"22 Jan 1864","","","","","","TALBOT8794.xml"
TALBOT8795,"Coutts","& CO","Talbot","William Henry Fox",1864-01-25,"25 Jan 1864","","","","","","TALBOT8795.xml"
TALBOT8796,"Nicholl","Edward Powell","Talbot","William Henry Fox",1864-01-25,"25 Jan 1864","","","","","","TALBOT8796.xml"
TALBOT8797,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-01-26,"26 Jan 1864","","","","","","TALBOT8797.xml"
TALBOT8798,"Nicholl","née Talbot, Jane Harriot","Talbot","William Henry Fox",1864-01-28,"28 Jan 1864","","","","","","TALBOT8798.xml"
TALBOT8799,"Traherne","née Talbot, Charlotte Louisa","Talbot","William Henry Fox",1864-02-05,"5 Feb 1864","","","","","","TALBOT8799.xml"
TALBOT8800,"Bolton","John Henry","Talbot","William Henry Fox",1864-02-10,"10 Feb 1864","","","","","","TALBOT8800.xml"
TALBOT8801,"Awdry","West","Talbot","William Henry Fox",1864-02-11,"11 Feb 1864","","","","","","TALBOT8801.xml"
TALBOT8802,"Traherne","née Talbot, Charlotte Louisa","Talbot","William Henry Fox",1864-02-14,"14 Feb 1864","","","","","","TALBOT8802.xml"
TALBOT8803,"Talbot","Mary Thereza","Talbot","William Henry Fox",1850-09-29,"29 Sep 1850","","","","","","TALBOT8803.xml"
TALBOT8804,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1864-02-20,"20 Feb 1864","","","","","","TALBOT8804.xml"
TALBOT8805,"Brewster","David","Talbot","William Henry Fox",1864-02-26,"26 Feb 1864","","","","","","TALBOT8805.xml"
TALBOT8806,"Brewster","David","Talbot","William Henry Fox",1864-03-07,"7 Mar 1864","","","","","","TALBOT8806.xml"
TALBOT8807,"Smyth","Charles Piazzi","Talbot","William Henry Fox",1864-03-09,"9 Mar 1864","","","","","","TALBOT8807.xml"
TALBOT8808,"Nicholl","Edward Powell","Talbot","William Henry Fox",1864-03-10,"10 Mar 1864","","","","","","TALBOT8808.xml"
TALBOT8809,"Moffat","John","Talbot","William Henry Fox",1864-03-16,"16 Mar 1864","","","","","","TALBOT8809.xml"
TALBOT8810,"Greenwood","Henry","Talbot","William Henry Fox",1864-03-25,"25 Mar 1864","","","","","","TALBOT8810.xml"
TALBOT8811,"Awdry","West","Talbot","William Henry Fox",1864-04-01,"1 Apr 1864","","","","","","TALBOT8811.xml"
TALBOT8812,"Awdry","West","Talbot","William Henry Fox",1864-04-02,"2 Apr 1864","","","","","","TALBOT8812.xml"
TALBOT8813,"Nicholl","Edward Powell","Talbot","William Henry Fox",1864-04-02,"2 Apr 1864","","","","","","TALBOT8813.xml"
TALBOT8814,"Awdry","West","Talbot","William Henry Fox",1864-04-04,"4 Apr 1864","","","","","","TALBOT8814.xml"
TALBOT8815,"Talbot","William Henry Fox","Hunt","Robert",1852-01-29,"29 Jan 1852","","","","","","TALBOT8815.xml"
TALBOT8816,"Talbot","William Henry Fox","Olivier","née Dacre, Mary Milligen",1833-05-14,"14 May 1833","","","","","","TALBOT8816.xml"
TALBOT8817,"Shadbolt","George","Talbot","William Henry Fox",1864-04-07,"7 Apr 1864","","","","","","TALBOT8817.xml"
TALBOT8818,"Talbot","Christopher Rice Mansel","Talbot","William Henry Fox",1864-04-07,"7 Apr 1864","","","","","","TALBOT8818.xml"
TALBOT8819,"Awdry","West","Talbot","William Henry Fox",1864-04-09,"9 Apr 1864","","","","","","TALBOT8819.xml"
TALBOT8820,"Talbot","William Henry Fox","Shadbolt","George",1864-04-15,"15 Apr 1864","","","","","","TALBOT8820.xml"
TALBOT8821,"Awdry","West","Talbot","William Henry Fox",1864-04-22,"22 Apr 1864","","","","","","TALBOT8821.xml"
TALBOT8822,"Awdry","West","Talbot","William Henry Fox",1864-04-25,"25 Apr 1864","","","","","","TALBOT8822.xml"
TALBOT8823,"Awdry","West","Talbot","William Henry Fox",1864-04-30,"30 Apr 1864","","","","","","TALBOT8823.xml"
TALBOT8824,"Dodds","Joseph","Talbot","William Henry Fox",1864-05-06,"6 May 1864","","","","","","TALBOT8824.xml"
TALBOT8825,"Awdry","West","Talbot","William Henry Fox",1864-05-05,"5 May 1864","","","","","","TALBOT8825.xml"
TALBOT8826,"Talbot","Rosamond Constance","Talbot","William Henry Fox",1858-06-26,"26 Jun 1858","","","","","","TALBOT8826.xml"
TALBOT8827,"Moffat","John","Talbot","William Henry Fox",1864-05-11,"11 May 1864","","","","","","TALBOT8827.xml"
TALBOT8828,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-05-09,"9 May 1864","","","","","","TALBOT8828.xml"
TALBOT8829,"Bolton","John Henry","Talbot","William Henry Fox",1868-05-14,"14 May 1868","","","","","","TALBOT8829.xml"
TALBOT8830,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-05-14,"14 May 1864","","","","","","TALBOT8830.xml"
TALBOT8831,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-05-15,"15 May 1864","","","","","","TALBOT8831.xml"
TALBOT8832,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-05-17,"17 May 1864","","","","","","TALBOT8832.xml"
TALBOT8833,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-05-22,"22 May 1864","","","","","","TALBOT8833.xml"
TALBOT8834,"Nicholl","Edward Powell","Talbot","William Henry Fox",1864-05-24,"24 May 1864","","","","","","TALBOT8834.xml"
TALBOT8835,"Mclean","& HAES","Talbot","William Henry Fox",1864-04-15,"15 Apr 1864","","","","","","TALBOT8835.xml"
TALBOT8836,"Balfour","John Hutton","Talbot","William Henry Fox",1859-06-14,"14 Jun 1859","","","","","","TALBOT8836.xml"
TALBOT8837,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1864-05-31,"31 May 1864","","","","","","TALBOT8837.xml"
TALBOT8838,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-06-02,"2 Jun 1864","","","","","","TALBOT8838.xml"
TALBOT8839,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1864-06-09,"9 Jun 1864","","","","","","TALBOT8839.xml"
TALBOT8840,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1836-10-04,"4 Oct 1836","","","","","","TALBOT8840.xml"
TALBOT8841,"Petit De Billier Amélina","","Talbot","William Henry Fox",1864-06-15,"15 Jun 1864","","","","","","TALBOT8841.xml"
TALBOT8842,"Talbot","William Henry Fox","Cottrell","George Edward",1857-10-31,"31 Oct 1857","","","","","","TALBOT8842.xml"
TALBOT8843,"Talbot","William Henry Fox","Cottrell","George Edward",1857-10-31,"31 Oct 1857","","","","","","TALBOT8843.xml"
TALBOT8844,"Awdry","West","Talbot","William Henry Fox",1864-07-05,"5 Jul 1864","","","","","","TALBOT8844.xml"
TALBOT8845,"Talbot","William Henry Fox","Fraticelli","Pietro",1847-10-22,"22 Oct 1847","","","","","","TALBOT8845.xml"
TALBOT8846,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1832-12-20,"20 Dec 1832","","","","","","TALBOT8846.xml"
TALBOT8847,"Taylor","John Traill","Talbot","William Henry Fox",1864-07-08,"8 Jul 1864","","","","","","TALBOT8847.xml"
TALBOT8848,"Awdry","West","Talbot","William Henry Fox",1864-07-09,"9 Jul 1864","","","","","","TALBOT8848.xml"
TALBOT8849,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1864-07-09,"9 Jul 1864","","","","","","TALBOT8849.xml"
TALBOT8850,"Talbot","William Henry Fox","Wordsworth","Christopher (the younger)",1838-09-19,"19 Sep 1838","","","","","","TALBOT8850.xml"
TALBOT8851,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1864-07-10,"10 Jul 1864","","","","","","TALBOT8851.xml"
TALBOT8852,"Nash","John","Talbot","William Henry Fox",1855-08-01,"Aug 1855","","","","","","TALBOT8852.xml"
TALBOT8853,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1864-07-18,"18 Jul 1864","","","","","","TALBOT8853.xml"
TALBOT8854,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1864-07-26,"26 Jul 1864","","","","","","TALBOT8854.xml"
TALBOT8855,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1864-07-27,"27 Jul 1864","","","","","","TALBOT8855.xml"
TALBOT8856,"Awdry","West","Talbot","William Henry Fox",1864-07-28,"28 Jul 1864","","","","","","TALBOT8856.xml"
TALBOT8857,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1864-07-30,"30 Jul 1864","","","","","","TALBOT8857.xml"
TALBOT8858,"Gibson","John, jnr.","Talbot","William Henry Fox",1864-08-01,"1 Aug 1864","","","","","","TALBOT8858.xml"
TALBOT8859,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1864-08-20,"20 Aug 1864","","","","","","TALBOT8859.xml"
TALBOT8860,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1864-08-25,"25 Aug 1864","","","","","","TALBOT8860.xml"
TALBOT8861,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1864-08-26,"26 Aug 1864","","","","","","TALBOT8861.xml"
TALBOT8862,"Wethered","Joseph","Talbot","William Henry Fox",1864-08-27,"27 Aug 1864","","","","","","TALBOT8862.xml"
TALBOT8863,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1864-08-30,"30 Aug 1864","","","","","","TALBOT8863.xml"
TALBOT8864,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1864-08-31,"31 Aug 1864","","","","","","TALBOT8864.xml"
TALBOT8865,"Prichard","John","Talbot","William Henry Fox",1864-09-09,"9 Sep 1864","","","","","","TALBOT8865.xml"
TALBOT8866,"Taylor","John Traill","Talbot","William Henry Fox",1864-09-09,"9 Sep 1864","","","","","","TALBOT8866.xml"
TALBOT8867,"Brewster","David","Talbot","William Henry Fox",1864-09-10,"10 Sep 1864","","","","","","TALBOT8867.xml"
TALBOT8868,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1864-09-11,"11 Sep 1864","","","","","","TALBOT8868.xml"
TALBOT8869,"Prichard","John","Talbot","William Henry Fox",1864-09-13,"13 Sep 1864","","","","","","TALBOT8869.xml"
TALBOT8870,"Geller","William Overend","Talbot","William Henry Fox",1864-09-14,"14 Sep 1864","","","","","","TALBOT8870.xml"
TALBOT8871,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-09-14,"14 Sep 1864","","","","","","TALBOT8871.xml"
TALBOT8872,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-09-16,"16 Sep 1864","","","","","","TALBOT8872.xml"
TALBOT8873,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-09-18,"18 Sep 1864","","","","","","TALBOT8873.xml"
TALBOT8874,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-09-22,"22 Sep 1864","","","","","","TALBOT8874.xml"
TALBOT8875,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-09-23,"23 Sep 1864","","","","","","TALBOT8875.xml"
TALBOT8876,"Talbot","Charles Henry","Talbot","William Henry Fox",1865-09-23,"23 Sep 1865","","","","","","TALBOT8876.xml"
TALBOT8877,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-09-26,"26 Sep 1864","","","","","","TALBOT8877.xml"
TALBOT8878,"Awdry","West","Talbot","William Henry Fox",1864-10-01,"1 Oct 1864","","","","","","TALBOT8878.xml"
TALBOT8879,"Talbot","Rosamond Constance","Talbot","William Henry Fox",1864-10-01,"1 Oct 1864","","","","","","TALBOT8879.xml"
TALBOT8880,"Nicholl","née Talbot, Jane Harriot","Talbot","William Henry Fox",1864-10-17,"17 Oct 1864","","","","","","TALBOT8880.xml"
TALBOT8881,"Talbot","Ela Theresa","Talbot","William Henry Fox",1855-09-26,"26 Sep 1855","","","","","","TALBOT8881.xml"
TALBOT8882,"Awdry","West","Talbot","William Henry Fox",1864-10-20,"20 Oct 1864","","","","","","TALBOT8882.xml"
TALBOT8883,"Chandler","Charles","Talbot","William Henry Fox",1864-10-21,"21 Oct 1864","","","","","","TALBOT8883.xml"
TALBOT8884,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-10-21,"21 Oct 1864","","","","","","TALBOT8884.xml"
TALBOT8885,"Chandler","Charles","Talbot","William Henry Fox",1864-10-26,"26 Oct 1864","","","","","","TALBOT8885.xml"
TALBOT8886,"Claudet","Antoine François Jean","Talbot","William Henry Fox",1864-10-26,"26 Oct 1864","","","","","","TALBOT8886.xml"
TALBOT8887,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-10-26,"26 Oct 1864","","","","","","TALBOT8887.xml"
TALBOT8888,"Talbot","Mary Thereza","Talbot","William Henry Fox",1852-09-04,"4 Sep 1852","","","","","","TALBOT8888.xml"
TALBOT8889,"Talbot","Rosamond Constance","Talbot","William Henry Fox",1864-10-27,"27 Oct 1864","","","","","","TALBOT8889.xml"
TALBOT8890,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1800-01-01,"1800","","","","","","TALBOT8890.xml"
TALBOT8891,"Claudet","Antoine François Jean","Talbot","William Henry Fox",1864-11-01,"1 Nov 1864","","","","","","TALBOT8891.xml"
TALBOT8892,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-11-06,"6 Nov 1864","","","","","","TALBOT8892.xml"
TALBOT8893,"Talbot","Charles Henry","Talbot","William Henry Fox",1865-11-09,"9 Nov 1865","","","","","","TALBOT8893.xml"
TALBOT8894,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-11-09,"9 Nov 1864","","","","","","TALBOT8894.xml"
TALBOT8895,"Waldron","Clement","Talbot","William Henry Fox",1864-11-14,"14 Nov 1864","","","","","","TALBOT8895.xml"
TALBOT8896,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1864-11-16,"16 Nov 1864","","","","","","TALBOT8896.xml"
TALBOT8897,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-11-19,"19 Nov 1864","","","","","","TALBOT8897.xml"
TALBOT8898,"Llewelyn","née Talbot, Emma Thomasina","Talbot","William Henry Fox",1864-11-21,"21 Nov 1864","","","","","","TALBOT8898.xml"
TALBOT8899,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-11-21,"21 Nov 1864","","","","","","TALBOT8899.xml"
TALBOT8900,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-11-22,"22 Nov 1864","","","","","","TALBOT8900.xml"
TALBOT8901,"Awdry","West","Talbot","William Henry Fox",1864-11-24,"24 Nov 1864","","","","","","TALBOT8901.xml"
TALBOT8902,"Awdry","West","Talbot","William Henry Fox",1864-11-25,"25 Nov 1864","","","","","","TALBOT8902.xml"
TALBOT8903,"Awdry","West","Talbot","William Henry Fox",1864-11-26,"26 Nov 1864","","","","","","TALBOT8903.xml"
TALBOT8904,"Talbot","Rosamond Constance","Talbot","William Henry Fox",1864-11-28,"28 Nov 1864","","","","","","TALBOT8904.xml"
TALBOT8905,"Talbot","Ela Theresa","Talbot","William Henry Fox",1864-11-29,"29 Nov 1864","","","","","","TALBOT8905.xml"
TALBOT8906,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-11-29,"29 Nov 1864","","","","","","TALBOT8906.xml"
TALBOT8907,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-11-30,"30 Nov 1864","","","","","","TALBOT8907.xml"
TALBOT8908,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1864-12-01,"1 Dec 1864","","","","","","TALBOT8908.xml"
TALBOT8909,"Talbot","William Henry Fox","British Journal Of Photography Editor","",1864-12-05,"5 Dec 1864","","","","","","TALBOT8909.xml"
TALBOT8910,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-12-06,"6 Dec 1864","","","","","","TALBOT8910.xml"
TALBOT8911,"Taylor","John Traill","Talbot","William Henry Fox",1864-12-07,"7 Dec 1864","","","","","","TALBOT8911.xml"
TALBOT8912,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-12-07,"7 Dec 1864","","","","","","TALBOT8912.xml"
TALBOT8913,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-12-09,"9 Dec 1864","","","","","","TALBOT8913.xml"
TALBOT8914,"Talbot","Charles Henry","Talbot","William Henry Fox",1864-12-15,"15 Dec 1864","","","","","","TALBOT8914.xml"
TALBOT8915,"Talbot","née Mundy, Constance","Talbot","William Henry Fox",1864-12-17,"17 Dec 1864","","","","","","TALBOT8915.xml"
TALBOT8916,"Talbot","Rosamond Constance","Talbot","William Henry Fox",1864-12-20,"20 Dec 1864","","","","","","TALBOT8916.xml"
TALBOT8917,"Awdry","West","Talbot","William Henry Fox",1864-12-23,"23 Dec 1864","","","","","","TALBOT8917.xml"
TALBOT8918,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1864-12-24,"24 Dec 1864","","","","","","TALBOT8918.xml"
TALBOT8919,"Talbot","Ela Theresa","Talbot","William Henry Fox",1864-12-29,"29 Dec 1864","","","","","","TALBOT8919.xml"
TALBOT8920,"Chadwick","E","Talbot","William Henry Fox",1835-08-10,"10 Aug 1835","","","","","","TALBOT8920.xml"
TALBOT8921,"Salter","James","Talbot","William Henry Fox",1832-01-05,"5 Jan 1832","","","","","","TALBOT8921.xml"
TALBOT8922,"Coghill","John Joscelyn","Talbot","William Henry Fox",1864-12-31,"31 Dec 1864","","","","","","TALBOT8922.xml"
TALBOT8923,"Brewster","David","Talbot","William Henry Fox",1865-01-01,"1865","","","","","","TALBOT8923.xml"
TALBOT8924,"Talbot","William Henry Fox","Talbot","Charles Henry",1865-12-14,"14 Dec 1865","","","","","","TALBOT8924.xml"
TALBOT8925,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1865-01-02,"2 Jan 1865","","","","","","TALBOT8925.xml"
TALBOT8926,"Talbot","Charles Henry","Talbot","William Henry Fox",1865-01-04,"4 Jan 1865","","","","","","TALBOT8926.xml"
TALBOT8927,"Awdry","West","Talbot","William Henry Fox",1865-01-07,"7 Jan 1865","","","","","","TALBOT8927.xml"
TALBOT8928,"Talbot","William Henry Fox","Talbot","Charles Henry",1865-01-07,"7 Jan 1865","","","","","","TALBOT8928.xml"
TALBOT8929,"Talbot","William Henry Fox","Talbot","Charles Henry",1865-01-08,"8 Jan 1865","","","","","","TALBOT8929.xml"
TALBOT8930,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1865-01-09,"9 Jan 1865","","","","","","TALBOT8930.xml"
TALBOT8931,"Talbot","Charles Henry","Talbot","William Henry Fox",1865-01-11,"11 Jan 1865","","","","","","TALBOT8931.xml"
TALBOT8932,"Digby","née Fox Strangways, Theresa Anna Maria","Talbot","William Henry Fox",1865-01-13,"13 Jan 1865","","","","","","TALBOT8932.xml"
TALBOT8933,"Talbot","William Henry Fox","Talbot","Charles Henry",1865-01-13,"13 Jan 1865","","","","","","TALBOT8933.xml"
TALBOT8934,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1865-01-15,"15 Jan 1865","","","","","","TALBOT8934.xml"
TALBOT8935,"Awdry","West","Talbot","William Henry Fox",1865-01-16,"16 Jan 1865","","","","","","TALBOT8935.xml"
TALBOT8936,"Awdry","West","Talbot","William Henry Fox",1865-01-18,"18 Jan 1865","","","","","","TALBOT8936.xml"
